"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2024,"REG","DAL",17,"00-0038601","T","Asim Richards","Asim","Richards","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2024-12-27 20:21:00
2024,"REG","DAL",17,"00-0038640","WR","Jalen Brooks","Jalen","Brooks","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-12-27 20:21:00
2024,"REG","DAL",17,"00-0035698","T","Chuma Edoga","Chuma","Edoga","Toe",NA,"Questionable","Toe",NA,"Limited Participation in Practice",2024-12-27 20:21:00
2024,"REG","DAL",17,"00-0031554","LB","Eric Kendricks","Eric","Kendricks","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2024-12-27 20:21:00
2024,"REG","DAL",17,"00-0037666","WR","Jalen Tolbert","Jalen","Tolbert","Finger",NA,"Questionable","Finger",NA,"Limited Participation in Practice",2024-12-27 20:21:00
2024,"REG","DAL",17,"00-0032892","LB","Nick Vigil","Nick","Vigil","Foot",NA,"Questionable","Foot",NA,"Limited Participation in Practice",2024-12-27 20:21:00
2024,"REG","DAL",17,"00-0035301","S","Donovan Wilson","Donovan","Wilson","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-12-27 20:21:00
2024,"REG","DEN",17,"00-0039868","WR","Troy Franklin","Troy","Franklin",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-12-26 21:40:19
2024,"REG","DEN",17,"00-0038794","RB","Jaleel McLaughlin","Jaleel","McLaughlin",NA,NA,NA,"Quadricep",NA,"Full Participation in Practice",2024-12-26 21:40:19
2024,"REG","DEN",17,"00-0038552","CB","Riley Moss","Riley","Moss",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-12-26 21:40:19
2024,"REG","DEN",17,"00-0037085","RB","Tyler Badie","Tyler","Badie","Back",NA,"Questionable","Back",NA,"Full Participation in Practice",2024-12-26 21:40:30
2024,"REG","DET",17,"00-0039903","CB","Terrion Arnold","Terrion","Arnold",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2024-12-28 19:08:21
2024,"REG","DET",17,"00-0032395","G","Graham Glasgow","Graham","Glasgow",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-12-28 19:09:03
2024,"REG","DET",17,"00-0035685","RB","David Montgomery","David","Montgomery","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2024-12-28 19:10:41
2024,"REG","DET",17,"00-0032464","WR","Kalif Raymond","Kalif","Raymond","Foot",NA,"Out","Foot",NA,"Full Participation in Practice",2024-12-28 19:12:09
2024,"REG","DET",17,"00-0033557","LB","Jalen Reeves-Maybin","Jalen","Reeves-Maybin","Neck",NA,"Questionable","Neck",NA,"Full Participation in Practice",2024-12-28 19:11:42
